Student Data,,,,,,,,,,,,,,
3.52,3.391304,1,2,6,2,2,1,2,1,1,89,40,3,1
3.916667,3.769231,3,2,6,1,1,1,2,2,7,?,?,10,1
3.708333,3.25,?,5,6,2,2,2,2,1,2,?,48,7,1
3.804348,3.565217,1,2,6,2,2,1,2,1,1,83,39,9,1
4.021739,3.74,1,2,6,1,2,1,1,2,5,?,?,10,1
3.041667,3.303571,3,4,6,1,2,2,2,1,4,?,?,7,1
2.421053,1.076923,1,2,6,2,2,1,2,1,2,67,24,7,1
2.833333,3.318182,3,2,6,2,2,1,2,2,3,?,?,8,0
4.304348,4,1,2,6,2,1,1,1,2,3,97,44,9,1
4.238095,3.891304,3,2,6,2,2,1,2,2,6,?,48,10,1
3.568182,3.148148,3,4,6,1,2,2,2,1,4,?,?,9,1
4.022727,3.796296,3,4,6,1,2,2,2,1,3,?,?,10,1
2.416667,3.527778,3,4,6,2,2,2,2,2,1,?,49,10,1
0,?,1,2,6,2,2,1,2,1,3,?,?,9,0
4.434783,4.277778,3,4,6,2,2,2,2,2,2,?,49,10,1
2.090909,1.833333,1,2,6,2,2,1,2,1,2,60,17,3,1
3.04,3.083333,1,1,6,2,1,1,2,1,4,61,27,9,1
2.891304,2.788462,3,4,6,1,2,2,2,2,4,?,?,8,1
3.55,3.6,1,2,6,2,2,1,2,2,3,81,37,9,1
2.386364,?,3,4,6,1,2,2,2,1,3,?,?,3,0
2.15,?,3,4,6,1,2,2,2,2,3,?,28,9,0
0,0,3,2,6,2,1,1,1,1,1,63,26,7,0
0,0,1,2,6,2,2,1,2,1,1,72,37,7,0
0,1.45,1,2,6,2,1,1,2,1,2,45,?,2,1
3.857143,3.568182,3,4,6,2,2,2,1,2,2,?,38,10,1
3.833333,3.464286,3,4,6,1,1,2,2,1,3,?,?,8,1
4,3.630435,3,4,6,2,2,2,2,2,1,?,45,8,1
3.227273,3.136364,1,2,6,2,1,1,2,1,1,74,41,8,1
3.043478,3.166667,3,2,6,2,2,1,2,2,2,85,38,9,1
3.547619,3.282609,1,2,6,2,2,1,2,1,3,54,12,8,1
3.078947,2.636364,1,2,6,2,2,1,2,1,4,68,22,7,1
0.24,0,1,2,6,2,2,1,2,1,3,?,17,7,0
2.722222,2.659091,3,4,6,2,2,2,2,2,1,?,21,8,1
2.55,2.772727,3,4,6,1,2,2,2,1,3,?,?,7,1
3.5,3.416667,3,2,6,2,1,1,1,2,5,80,43,4,1
3.06,2.538462,3,4,6,1,2,2,1,2,3,?,?,8,1
2.525,2.261905,3,4,6,1,2,2,2,2,3,?,?,10,1
0.54,?,1,2,6,2,1,1,2,1,1,66,24,7,0
3.568182,3.763158,3,2,6,2,2,1,1,2,3,94,38,10,0
3.272727,1.5,1,2,6,2,2,1,2,1,1,76,?,7,1
2.521739,2.7,3,4,6,1,2,2,2,1,3,?,?,10,0
4.065217,3.934783,?,5,6,2,2,2,2,1,5,?,49,8,1
3.222222,3.448276,3,4,6,1,2,2,2,1,3,?,?,7,1
4.159091,4.236842,3,4,6,2,2,2,2,0,6,?,48,10,0
0,?,3,4,6,2,2,2,1,2,2,?,?,8,0
2.357143,2.970588,1,2,6,2,2,1,1,1,3,81,32,9,1
4.194444,4.055556,1,2,6,2,2,1,1,2,3,94,?,9,1
4.095238,4.222222,1,2,6,2,2,1,1,2,3,102,?,9,1
3.729167,3.729167,3,4,6,2,2,2,2,1,3,?,45,8,1
3.454545,?,3,2,6,2,2,1,2,1,3,78,23,7,0
3.08,2.65,3,2,6,2,1,1,1,1,1,85,35,7,1
3.5,2.846154,3,2,6,2,2,1,1,2,6,?,47,4,1
3,?,1,2,6,2,1,1,2,2,3,83,26,9,0
2.447368,2.394737,3,4,6,2,2,2,2,1,2,?,?,7,1
0,?,3,2,6,2,2,1,2,1,2,55,12,4,0
0,0,1,2,6,2,2,1,2,1,1,72,29,7,1
2.9,3,1,2,6,2,2,1,1,2,3,68,?,9,1
2.2,3.125,1,2,6,2,1,1,1,2,6,?,19,9,1
2.1,0.596154,1,1,6,2,1,1,2,1,1,71,22,9,0
2.04,1.159091,1,2,6,2,2,1,2,2,3,73,32,9,1
1.26087,?,1,2,6,2,1,1,2,1,2,75,21,8,0
3.02,2.15,1,2,6,2,2,1,2,1,3,82,48,9,1
3.913043,2.833333,1,2,6,1,2,1,2,2,3,?,?,10,0
3.73913,3.809524,3,4,6,2,1,2,2,1,2,92,47,8,1
3.159091,3.409091,?,8,6,2,2,1,2,?,?,?,41,7,1
4.5,4.333333,1,2,6,2,2,1,2,2,3,104,?,9,1
2.472222,2.65625,3,4,6,2,2,2,2,1,2,88,42,10,1
3.021739,3.833333,?,4,6,2,2,2,2,1,1,?,39,9,1
?,?,1,2,6,2,2,1,2,1,1,66,17,7,0
3.759259,4.019231,3,4,6,1,2,2,2,2,3,?,?,8,1
4.22,4.136364,1,2,6,2,1,1,1,1,1,92,47,9,1
0.32,?,1,2,6,2,2,1,2,0,3,53,15,9,0
3.73913,3.571429,3,4,6,1,2,2,2,2,3,?,?,10,1
2.15,?,3,4,6,1,2,2,2,1,3,?,?,7,0
2.428571,1,1,2,6,2,2,1,2,1,1,63,21,7,0
3.434783,3.428571,3,4,6,2,2,2,1,1,2,?,37,4,1
1.535714,1.117647,3,4,6,1,2,2,2,2,3,?,?,8,1
0.705882,?,3,2,6,2,1,1,2,2,3,?,47,?,0
4.113636,3.977273,3,2,6,2,2,1,1,2,5,89,46,8,1
?,?,1,2,6,2,1,1,2,1,2,64,21,9,0
3.4,3.090909,3,4,6,1,2,2,2,1,3,?,?,7,1
2.657895,1.888889,1,4,6,2,2,2,2,0,3,?,14,8,1
3.826923,4.347826,1,4,6,1,1,2,2,2,4,?,?,9,1
1.086957,1.45,3,4,6,2,2,2,1,1,1,?,?,7,0
3.28,2.795455,1,2,6,2,2,1,2,1,1,84,28,9,1
0,?,1,2,6,2,2,1,2,0,2,?,16,9,0
3.75,3.02381,3,4,6,2,2,2,2,1,2,?,46,9,1
0,?,1,2,6,2,1,1,2,1,2,92,?,?,0
2.318182,0,1,2,6,2,2,1,1,1,2,63,17,9,1
4.057692,3.73913,3,4,6,1,2,2,2,2,3,?,?,9,1
1.973684,1.204545,?,4,6,2,2,2,2,1,2,?,?,7,1
?,?,3,2,6,2,2,1,2,1,2,74,33,4,0
2.571429,0,1,2,6,2,2,1,2,0,3,?,19,7,0
3.391304,2.547619,3,4,6,1,1,2,2,2,3,?,?,9,1
4.2,4.142857,1,2,6,2,2,1,2,1,1,83,25,3,1
2.73913,2.64,3,4,6,1,2,2,2,2,3,?,?,10,1
3.694444,3.166667,3,4,6,1,2,2,1,2,3,?,?,8,1
2.804348,3,3,4,6,2,2,2,2,1,1,?,42,8,1
3,3.153846,3,4,6,1,2,2,2,2,3,?,?,8,1
1,1.538462,1,2,6,2,1,1,2,1,7,65,19,7,0
1.071429,0,1,2,6,2,1,1,2,1,1,?,31,9,1
3.565217,4,1,2,6,1,1,1,1,2,3,86,?,9,1
4.309524,4.190476,1,2,6,2,2,1,1,2,4,81,39,9,1
2.033333,2.071429,3,4,6,1,2,2,2,1,3,?,?,9,1
3.047619,3.195652,1,2,6,2,1,1,2,2,2,79,34,9,1
3.409091,2.37037,3,4,6,1,2,2,1,2,3,?,?,8,1
4.18,4.152174,3,2,6,1,1,1,2,2,4,?,?,10,0
3.954545,3.045455,3,2,6,2,2,1,2,1,1,83,35,8,1
4.38,4.272727,1,2,6,2,1,1,2,1,4,73,31,9,1
3,3.45,?,4,6,2,2,2,2,1,3,?,?,10,1
3.4,3.4,3,2,6,2,1,1,1,2,3,91,33,10,0
3.217391,3.25,3,4,6,1,2,2,1,2,4,?,?,8,1
3.145833,1.619048,3,2,6,2,2,1,2,2,4,?,38,8,1
2.98,2.6,1,2,6,2,2,1,2,1,1,73,28,9,1
3.131579,1.25,1,2,6,2,2,1,2,1,1,73,20,9,1
3.909091,3.159091,3,4,6,2,1,2,2,1,4,?,49,8,1
4.090909,3.840909,3,4,6,2,2,2,2,2,1,?,45,8,1
4.176471,4.214286,1,2,6,2,2,1,1,2,4,79,?,8,1
3.026316,2.291667,1,2,6,2,1,1,2,1,1,72,25,7,1
3.619048,4.041667,3,2,6,2,2,1,1,2,3,?,?,8,1
0.26087,2.318182,3,4,6,1,1,2,2,1,3,?,43,8,1
3.54,2.142857,1,2,6,2,2,1,2,1,1,75,31,9,1
3.611111,3.851852,1,8,6,1,2,1,2,2,7,?,?,10,1
0,?,?,4,6,1,2,2,2,2,3,?,?,8,0
3.56,3.7,1,2,6,2,1,1,2,1,1,91,46,9,1
?,?,2,2,6,2,1,1,1,1,1,80,23,8,0
3.475,3.045455,3,4,6,1,2,2,2,1,3,?,?,8,1
3.145833,2.5,1,2,6,2,1,1,2,1,1,86,28,9,1
3.705882,3.673913,3,4,6,1,2,2,2,1,3,?,?,8,1
3.840909,4.26087,1,2,6,2,1,1,2,1,1,92,?,?,1
0.714286,0,3,4,6,1,1,2,2,1,3,?,?,8,0
3.825,3.225,?,4,6,2,2,2,2,2,3,?,?,?,1
3.5,4.02,3,4,6,1,2,2,2,2,3,?,?,10,1
4.130435,4.02381,?,4,6,2,2,2,1,1,3,?,42,8,1
2.921053,2,3,4,6,1,1,2,2,1,3,?,?,8,1
3.5,3.911765,?,4,6,2,1,2,2,1,5,?,35,9,1
1.94,2.5,1,2,6,2,2,1,2,1,1,69,36,7,1
3.5,2.934783,1,2,6,2,2,1,2,1,1,91,28,9,1
2.8,?,1,2,6,2,2,1,2,1,1,76,23,9,0
2.97619,3.363636,1,8,6,2,2,1,2,0,6,?,30,9,1
4.086957,3.590909,3,4,6,2,2,2,1,1,3,?,?,3,1
4.285714,3.886364,3,4,6,2,2,2,2,1,2,?,44,10,1
2.852941,2.880952,1,2,6,2,1,1,2,2,1,83,25,7,1
2.404762,2.041667,1,2,6,2,2,1,2,0,1,64,?,9,1
3.055556,3.480769,3,4,6,1,2,2,2,1,3,?,?,7,1
2.7,1.815789,1,2,6,2,1,1,2,1,2,78,32,9,1
3.666667,3.58,3,4,6,1,2,2,1,1,4,?,?,9,1
2.847826,3.428571,3,4,6,2,2,2,1,1,2,?,32,8,1
2.921053,3.846154,1,2,6,2,1,1,1,2,3,93,43,9,1
2.880952,2.666667,3,4,6,2,2,2,2,2,3,?,37,4,1
0.230769,?,3,4,6,2,2,2,2,1,2,?,39,2,0
1.954545,3.125,1,2,6,2,2,1,2,1,3,76,33,4,1
2.795455,2.543478,1,2,6,2,1,1,2,1,1,78,?,?,1
2.2,1.47619,1,2,6,2,2,1,2,1,1,82,23,7,1
0,?,3,4,6,2,2,2,2,0,1,?,48,8,0
2.388889,2.7,3,2,6,2,2,1,2,1,2,67,34,9,0
3.56,3.175,1,2,6,2,2,1,2,1,1,74,34,9,1
3.458333,3.38,?,4,6,2,1,2,1,1,2,?,?,?,1
0.45,?,1,2,6,2,2,1,2,1,2,56,23,7,0
2.1,?,1,2,6,2,2,1,2,0,1,66,25,9,0
0.375,0,3,4,6,2,2,2,2,2,1,?,37,8,0
1.979167,1.605263,1,2,6,2,2,1,2,1,1,75,27,9,1
4.086957,3.673077,1,1,6,2,1,1,2,1,1,77,31,9,1
4.23913,?,1,2,6,2,2,1,1,2,3,105,45,9,0
2.23913,3.095238,3,2,6,2,2,1,2,1,1,82,38,8,1
3.652174,3.625,3,4,6,2,1,2,1,2,1,?,47,9,1
3.68,3.68,3,4,6,1,2,2,1,1,3,?,?,8,1
4.043478,?,3,4,6,2,2,2,1,1,2,?,46,9,0
3.086957,2.875,1,2,6,2,2,1,2,1,1,76,31,9,1
3.681818,2.021739,?,4,6,2,1,2,2,1,5,?,22,10,1
3.022727,?,1,2,6,2,2,1,2,1,1,76,16,9,0
3.44,3.23913,1,2,6,2,2,1,2,1,1,78,24,7,1
0,?,?,4,6,2,2,2,2,1,2,?,38,4,0
2.545455,2.842105,1,2,6,2,1,1,1,1,2,67,24,7,1
1.34,0.3,1,2,6,2,2,1,2,1,1,68,20,3,1
2.730769,3.882353,1,2,6,2,1,1,1,1,3,75,29,7,1
0.46,2.84375,3,4,6,2,2,2,2,1,2,?,17,7,1
2.275,1.233333,1,2,6,2,1,1,2,1,3,73,24,7,1
4.282609,4.238095,3,2,6,2,2,1,2,2,7,?,48,8,1
3.916667,3.979167,1,2,6,2,1,1,1,1,4,86,50,8,1
3.464286,3.470588,3,4,6,2,2,2,2,1,2,?,38,8,1
4.275,4.363636,1,2,6,2,1,1,2,2,4,88,47,9,1
3.82,3.6,1,2,6,2,2,1,2,2,3,69,30,9,0
2.26,2.076923,3,4,6,1,2,2,1,2,3,?,?,8,1
4.225,3.911765,1,2,6,2,2,1,2,2,7,?,35,8,1
1.727273,1.9,1,2,6,2,1,1,2,1,3,67,37,9,1
3.272727,2.608696,1,2,6,2,1,1,2,2,1,89,?,?,1
3.979167,3.333333,?,4,6,2,1,2,2,1,4,?,48,?,1
4.214286,4.047619,3,2,6,2,2,1,2,2,5,?,49,10,1
4,3.5,3,4,6,1,1,2,2,1,3,?,?,8,1
0.695652,?,1,2,6,2,1,1,1,1,1,69,18,4,0
2,0,1,2,6,2,2,1,2,1,1,73,33,9,0
2.547619,2.891304,1,2,6,2,1,1,2,1,2,78,27,9,0
2.733333,3.02381,1,2,6,2,2,1,2,2,3,67,41,9,1
3.9,3.928571,3,4,6,1,2,2,1,1,3,?,?,10,1
3.152174,2.865385,3,4,6,1,2,2,2,2,3,?,?,8,1
3.043478,2.730769,3,4,6,1,2,2,2,1,3,?,?,8,1
2.416667,2.708333,3,4,6,1,2,2,2,1,4,?,?,8,1
2.842105,0.736842,1,2,6,2,1,1,2,1,1,88,23,9,1
3.9,3.727273,3,4,6,1,2,2,2,2,3,?,?,8,1
0,?,1,2,6,2,1,1,2,1,2,72,15,3,0
1.730769,1.866667,?,4,6,2,1,2,2,1,3,?,35,10,1
2.891304,2.730769,1,1,6,2,1,1,2,1,1,82,20,7,1
3.277778,2.5,1,2,6,2,1,1,2,1,1,81,?,?,1
3.4,?,1,2,6,2,2,1,2,2,3,70,33,9,0
3.586957,3.307692,3,4,6,1,2,2,1,1,4,?,?,8,0
2.456522,2.380952,3,4,6,2,2,2,2,1,1,?,37,9,1
2.25,2.2,1,2,6,2,2,1,2,2,2,83,?,7,1
0,0,1,2,6,2,2,1,2,1,1,50,16,9,0
2.456522,2.269231,3,4,6,1,2,2,2,1,3,?,?,8,1
3.543478,3.038462,1,1,6,2,1,1,2,1,2,76,28,7,1
4.152174,3.73913,1,2,6,2,1,1,1,2,4,83,25,9,1
4.386364,4.363636,3,8,6,2,2,1,2,0,7,?,49,10,1
3.738095,3.125,3,4,6,1,1,2,2,1,3,?,?,8,1
4.285714,4.413043,3,4,6,2,1,2,2,1,3,?,47,10,1
3.729167,3.653846,3,4,6,1,2,2,2,2,3,?,?,10,1
4.022727,4,3,2,6,2,1,1,2,1,3,97,45,9,1
2.825,3,1,2,6,2,2,1,2,1,1,77,28,9,1
4.25,4.175,?,4,6,2,2,2,2,0,4,?,?,10,1
3.875,3.979167,?,4,6,2,2,2,2,1,2,?,48,8,1
3.571429,2.717391,1,2,6,2,2,1,2,1,1,84,27,9,1
0,1,1,2,6,2,2,1,2,1,1,69,34,9,0
4.23913,?,1,2,6,2,1,1,2,1,1,83,45,10,0
2.227273,2.62963,1,2,6,2,1,1,2,2,2,?,33,9,1
3.479167,3.473684,3,2,6,2,2,1,2,1,3,78,16,9,1
4.4375,4.384615,1,8,6,1,1,1,2,2,7,?,48,9,1
3.64,3.047619,1,2,6,2,2,1,2,2,4,61,?,9,1
2.7,3.204545,3,4,6,1,2,2,1,1,3,?,?,8,1
3.3125,3.888889,1,2,6,2,2,1,2,1,3,57,?,7,1
1.6,2,3,4,6,2,2,2,2,1,3,?,25,8,1
0.357143,0,1,2,6,2,2,1,2,0,3,?,26,4,1
3.695652,3.596154,3,2,6,1,2,1,1,2,4,?,?,8,1
3.717391,3.152174,3,2,6,2,1,1,2,1,1,86,44,9,1
2.5,2.26,3,4,6,1,2,2,2,1,1,?,?,7,1
4.041667,4.041667,?,4,6,2,2,2,2,1,4,?,48,8,1
4.066667,3.431034,3,2,6,2,2,1,2,2,3,72,31,9,1
3.72,2.761905,1,2,6,2,1,1,2,2,2,?,26,9,1
0.84,0,1,2,6,2,2,1,2,1,1,74,?,7,1
4.065217,3.461538,3,2,6,2,2,1,1,2,1,?,40,4,1
0,?,1,2,6,2,2,1,2,0,2,42,9,7,0
2.673913,3.138889,3,4,6,2,2,2,2,1,2,?,42,10,1
1.230769,3,1,2,6,2,1,1,2,1,2,74,37,9,0
